uid,source,orig_id,artist,title,genre,lyrics_path
fma_148081,fma,148081,Queen Elephantine,Deep Blue,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}, {'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}, {'genre_id': '47', 'genre_title': 'Drone', 'genre_url': 'http://freemusicarchive.org/genre/Drone/'}]",data/lyrics/fma_148081.txt
fma_148082,fma,148082,Queen Elephantine,Onyx,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}, {'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}, {'genre_id': '47', 'genre_title': 'Drone', 'genre_url': 'http://freemusicarchive.org/genre/Drone/'}]",data/lyrics/fma_148082.txt
fma_148145,fma,148145,Titus Andronicus,The Battle of Hampton Roads,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/lyrics/fma_148145.txt
fma_148161,fma,148161,Bueno,I Feel So Raw,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148161.txt
fma_148168,fma,148168,Prince Rama,Bahia,"[{'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}]",data/lyrics/fma_148168.txt
fma_148246,fma,148246,Silver Apples,Lovefingers,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_148246.txt
fma_148870,fma,148870,The Chills,Kaleidoscope World,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148870.txt
fma_148878,fma,148878,The Chills,Heavenly Pop Hit,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148878.txt
fma_148881,fma,148881,The Chills,Night Of Chill Blue,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148881.txt
fma_148882,fma,148882,The Chills,Pink Frost,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148882.txt
fma_148885,fma,148885,The Chills,The Male Monster From The Id,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_148885.txt
fma_148960,fma,148960,Isaac Chambers,Change,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_148960.txt
fma_149099,fma,149099,Coco Morier,Take Me To Detroit,"[{'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/lyrics/fma_149099.txt
fma_149100,fma,149100,Coco Morier,Ambulance,"[{'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/lyrics/fma_149100.txt
fma_149101,fma,149101,Coco Morier,Am I Normal,"[{'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/lyrics/fma_149101.txt
fma_149102,fma,149102,Coco Morier,Dreamer,"[{'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/lyrics/fma_149102.txt
fma_149103,fma,149103,Coco Morier,Explosions,"[{'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/lyrics/fma_149103.txt
fma_149137,fma,149137,K. Sparks,Blue Nostalgia,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/lyrics/fma_149137.txt
fma_149196,fma,149196,Steve Adamyk Band,Not A Witness,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",data/lyrics/fma_149196.txt
fma_149205,fma,149205,Steve Adamyk Band,Swallow You Whole,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",data/lyrics/fma_149205.txt
fma_149621,fma,149621,Abdu Ali,Tears Of A Black Mova,"[{'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}, {'genre_id': '580', 'genre_title': 'Abstract Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Abstract_Hip-Hop/'}]",data/lyrics/fma_149621.txt
fma_149622,fma,149622,Abdu Ali,Did Dat,"[{'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}, {'genre_id': '580', 'genre_title': 'Abstract Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Abstract_Hip-Hop/'}]",data/lyrics/fma_149622.txt
fma_149623,fma,149623,Abdu Ali,Boy Bye,"[{'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}, {'genre_id': '580', 'genre_title': 'Abstract Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Abstract_Hip-Hop/'}]",data/lyrics/fma_149623.txt
fma_150157,fma,150157,Ultimate Fantastic,Overtime,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/lyrics/fma_150157.txt
fma_154413,fma,154413,Tasseomancy,Do Easy,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}]",data/lyrics/fma_154413.txt
merge_MT0000008995,merge,MT0000008995,Billie Holiday,You're Too Lovely to Last,"Blues,Jazz,Vocal",data/lyrics/merge_MT0000008995.txt
merge_MT0000011357,merge,MT0000011357,Dismember,Reborn in Blasphemy,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0000011357.txt
merge_MT0000026571,merge,MT0000026571,Perry Como,Till the End of Time,Vocal,data/lyrics/merge_MT0000026571.txt
merge_MT0000027422,merge,MT0000027422,Genesis,Uncertain Weather,Pop/Rock,data/lyrics/merge_MT0000027422.txt
merge_MT0000030834,merge,MT0000030834,Billie Holiday,Crazy He Calls Me,Jazz,data/lyrics/merge_MT0000030834.txt
merge_MT0000031210,merge,MT0000031210,Billie Holiday,Without Your Love,"Blues,Jazz,Vocal",data/lyrics/merge_MT0000031210.txt
merge_MT0000038502,merge,MT0000038502,The End,Fetesque,Pop/Rock,data/lyrics/merge_MT0000038502.txt
merge_MT0000040773,merge,MT0000040773,The Andrews Sisters,Beer Barrel Polka,"Easy Listening,Vocal",data/lyrics/merge_MT0000040773.txt
merge_MT0000042939,merge,MT0000042939,Cradle of Filth,The Foetus of a New Day Kicking,"Electronic,Pop/Rock",data/lyrics/merge_MT0000042939.txt
merge_MT0000043184,merge,MT0000043184,Dolly Parton,God Won't Get You,Country,data/lyrics/merge_MT0000043184.txt
merge_MT0000044741,merge,MT0000044741,Little Walter,Last Night,Blues,data/lyrics/merge_MT0000044741.txt
merge_MT0000045345,merge,MT0000045345,Ashanti,I Love You,R&B,data/lyrics/merge_MT0000045345.txt
merge_MT0000048600,merge,MT0000048600,Elvis Presley,"Green, Green Grass of Home",,data/lyrics/merge_MT0000048600.txt
merge_MT0000059269,merge,MT0000059269,Gene Autry,Mexicali Rose,Country,data/lyrics/merge_MT0000059269.txt
merge_MT0000063684,merge,MT0000063684,The Byrds,You Ain't Goin' Nowhere,Pop/Rock,data/lyrics/merge_MT0000063684.txt
merge_MT0000066236,merge,MT0000066236,Void,My Rules,Pop/Rock,data/lyrics/merge_MT0000066236.txt
merge_MT0000066421,merge,MT0000066421,Freddy Fender,Talk to Me,"Country,Latin,Pop/Rock",data/lyrics/merge_MT0000066421.txt
merge_MT0000080053,merge,MT0000080053,Patsy Cline,Honky Tonk Merry-Go Round,Country,data/lyrics/merge_MT0000080053.txt
merge_MT0000082188,merge,MT0000082188,Elvis Costello,Ive Been Wrong Before,Pop/Rock,data/lyrics/merge_MT0000082188.txt
merge_MT0000089238,merge,MT0000089238,House of Pain,Salutations,Rap,data/lyrics/merge_MT0000089238.txt
merge_MT0000089410,merge,MT0000089410,Marvin Gaye,The Shadow of Your Smile,"Easy Listening,Jazz,Pop/Rock",data/lyrics/merge_MT0000089410.txt
merge_MT0000091401,merge,MT0000091401,Carl Perkins,Pink Pedal Pushers,"Pop/Rock,Rock & Roll,Instrumental Rock",data/lyrics/merge_MT0000091401.txt
merge_MT0000091781,merge,MT0000091781,Marianne Faithfull,Love in the Afternoon,"Classical,Pop/Rock",data/lyrics/merge_MT0000091781.txt
merge_MT0000092637,merge,MT0000092637,Ella Fitzgerald,Cryin' Mood,Jazz,data/lyrics/merge_MT0000092637.txt
merge_MT0000093583,merge,MT0000093583,Ashanti,Come 2 Me,"Electronic,R&B",data/lyrics/merge_MT0000093583.txt
merge_MT0000095414,merge,MT0000095414,Nelly Furtado,Onde Estas,Pop/Rock,data/lyrics/merge_MT0000095414.txt
merge_MT0000097948,merge,MT0000097948,Nat King Cole,"Baby, Baby All the Time","Jazz,Vocal",data/lyrics/merge_MT0000097948.txt
merge_MT0000103049,merge,MT0000103049,Patsy Cline,Just a Closer Walk With Thee,"Country,Religious",data/lyrics/merge_MT0000103049.txt
merge_MT0000103874,merge,MT0000103874,The Oak Ridge Boys,Love Song,"Country-Pop,Country",data/lyrics/merge_MT0000103874.txt
merge_MT0000105492,merge,MT0000105492,Whitney Houston,Oh Yes,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0000105492.txt
merge_MT0000117176,merge,MT0000117176,Duke Ellington,Stardust,"Jazz,Vocal",data/lyrics/merge_MT0000117176.txt
merge_MT0000119701,merge,MT0000119701,Bing Crosby,Too Marvelous for Words,"Jazz,Vocal",data/lyrics/merge_MT0000119701.txt
merge_MT0000119987,merge,MT0000119987,Fergie,Glamorous,"R&B,Rap",data/lyrics/merge_MT0000119987.txt
merge_MT0000124779,merge,MT0000124779,PJ Harvey,This Mess We're In,Pop/Rock,data/lyrics/merge_MT0000124779.txt
merge_MT0000128573,merge,MT0000128573,Bing Crosby,Here Comes Santa Claus,"Holiday,Stage & Screen",data/lyrics/merge_MT0000128573.txt
merge_MT0000133200,merge,MT0000133200,Deftones,Rats!Rats!Rats!,Pop/Rock,data/lyrics/merge_MT0000133200.txt
merge_MT0000135916,merge,MT0000135916,Bing Crosby,Silver Bells,"Holiday,Vocal",data/lyrics/merge_MT0000135916.txt
merge_MT0000144160,merge,MT0000144160,The Bellamy Brothers,It's So Close to Christmas (And I'm So Far from Home),"Country,Holiday,Pop/Rock",data/lyrics/merge_MT0000144160.txt
merge_MT0000145509,merge,MT0000145509,Ozzy Osbourne,Running Out of Time,Pop/Rock,data/lyrics/merge_MT0000145509.txt
merge_MT0000146284,merge,MT0000146284,Willie Nelson,Willingly,Country,data/lyrics/merge_MT0000146284.txt
merge_MT0000146966,merge,MT0000146966,The Black Crowes,Shake Your Moneymaker,"Country,Pop/Rock",data/lyrics/merge_MT0000146966.txt
merge_MT0000147182,merge,MT0000147182,Steely Dan,Pearl of the Quarter,Pop/Rock,data/lyrics/merge_MT0000147182.txt
merge_MT0000151451,merge,MT0000151451,The Pogues,Love You 'Till the End,"International,Pop/Rock",data/lyrics/merge_MT0000151451.txt
merge_MT0000151529,merge,MT0000151529,Merle Haggard,Pancho and Lefty,Country,data/lyrics/merge_MT0000151529.txt
merge_MT0000162219,merge,MT0000162219,George Jones,Where Grass Won't Grow,Country,data/lyrics/merge_MT0000162219.txt
merge_MT0000164441,merge,MT0000164441,The Stanley Brothers,Angel Band,Country,data/lyrics/merge_MT0000164441.txt
merge_MT0000169174,merge,MT0000169174,Dismember,9th Circle,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0000169174.txt
merge_MT0000169836,merge,MT0000169836,Master P,Return of da Don,Rap,data/lyrics/merge_MT0000169836.txt
merge_MT0000171421,merge,MT0000171421,Bryan Ferry,This Love,,data/lyrics/merge_MT0000171421.txt
merge_MT0000171852,merge,MT0000171852,Rosemary Clooney,You'll Never Know,"Jazz,Vocal",data/lyrics/merge_MT0000171852.txt
merge_MT0000174580,merge,MT0000174580,Toni Braxton,I Belong to You,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0000174580.txt
merge_MT0000175597,merge,MT0000175597,Leonard Cohen,Joan of Arc,"Folk,Pop/Rock,Singer/Songwriter",data/lyrics/merge_MT0000175597.txt
merge_MT0000177878,merge,MT0000177878,Ella Fitzgerald,It Had to Be You,"Jazz,Vocal",data/lyrics/merge_MT0000177878.txt
merge_MT0000185453,merge,MT0000185453,Ella Fitzgerald,Once I Loved,Jazz,data/lyrics/merge_MT0000185453.txt
merge_MT0000185601,merge,MT0000185601,OutKast,Hey Ya!,"Contemporary R&B,R&B,Rap,Alternative Rap",data/lyrics/merge_MT0000185601.txt
merge_MT0000186467,merge,MT0000186467,Soulfly,Back to the Primitive,"Electronic,Pop/Rock",data/lyrics/merge_MT0000186467.txt
merge_MT0000190640,merge,MT0000190640,Tidfall,My Wrathful Eyes,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0000190640.txt
merge_MT0000192913,merge,MT0000192913,Eminem,If I Had,Rap,data/lyrics/merge_MT0000192913.txt
merge_MT0000192982,merge,MT0000192982,Johnny Cash,Long Black Veil,"Rock & Roll,Rockabilly,Pop/Rock",data/lyrics/merge_MT0000192982.txt
merge_MT0000195705,merge,MT0000195705,Jim Nabors,A Time for Us,"Pop/Rock,Vocal",data/lyrics/merge_MT0000195705.txt
merge_MT0000197431,merge,MT0000197431,Connie Francis,Plenty Good Lovin',Pop/Rock,data/lyrics/merge_MT0000197431.txt
merge_MT0000202045,merge,MT0000202045,Bob Marley & the Wailers,Exodus,Reggae,data/lyrics/merge_MT0000202045.txt
merge_MT0000214287,merge,MT0000214287,Merle Haggard,High on a Hilltop,Country,data/lyrics/merge_MT0000214287.txt
merge_MT0000216849,merge,MT0000216849,Rebel Meets Rebel,Get Outta My Life,"Country,Pop/Rock",data/lyrics/merge_MT0000216849.txt
merge_MT0000218346,merge,MT0000218346,Steven Curtis Chapman,Moment Made for Worshipping,"New Age,Pop/Rock,Religious",data/lyrics/merge_MT0000218346.txt
merge_MT0000225806,merge,MT0000225806,Elvis Presley,I Need Your Love Tonight,Pop/Rock,data/lyrics/merge_MT0000225806.txt
merge_MT0000231442,merge,MT0000231442,The Distillers,Sing Sing Death House,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0000231442.txt
merge_MT0000231784,merge,MT0000231784,D12,Words Are Weapons,Rap,data/lyrics/merge_MT0000231784.txt
merge_MT0000245808,merge,MT0000245808,Ray Charles,"What'd I Say, Pt. 1","Blues,Jazz,R&B",data/lyrics/merge_MT0000245808.txt
merge_MT0000252574,merge,MT0000252574,Rod Stewart,What Am I Gonna Do (I'm So in Love With You),Pop/Rock,data/lyrics/merge_MT0000252574.txt
merge_MT0000255724,merge,MT0000255724,Danny Elfman,Signal Fire,"Pop/Rock,Stage & Screen",data/lyrics/merge_MT0000255724.txt
merge_MT0000258223,merge,MT0000258223,Elvis Presley,Take My Hand Precious Lord,Religious,data/lyrics/merge_MT0000258223.txt
merge_MT0000258646,merge,MT0000258646,A.C.,I Sold Your Dog to a Chinese Restaurant,Pop/Rock,data/lyrics/merge_MT0000258646.txt
merge_MT0000265621,merge,MT0000265621,Air,Universal Traveller,"Electronic,Pop/Rock",data/lyrics/merge_MT0000265621.txt
merge_MT0000268576,merge,MT0000268576,Eric Clapton,River of Tears,Pop/Rock,data/lyrics/merge_MT0000268576.txt
merge_MT0000270200,merge,MT0000270200,Corey Hart,Sunglasses at Night 2003,"Electronic,Pop/Rock",data/lyrics/merge_MT0000270200.txt
merge_MT0000271454,merge,MT0000271454,Ray Charles,"What'd I Say, Pts. 1 & 2","Jazz,Pop/Rock,R&B",data/lyrics/merge_MT0000271454.txt
merge_MT0000271970,merge,MT0000271970,Lock Up,Slaughterhouse Ways,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0000271970.txt
merge_MT0000273374,merge,MT0000273374,Michael Rother,Happy-End,Electronic,data/lyrics/merge_MT0000273374.txt
merge_MT0000277032,merge,MT0000277032,Harry Belafonte,Day-O (Banana Boat Song),International,data/lyrics/merge_MT0000277032.txt
merge_MT0000277633,merge,MT0000277633,Bruce Springsteen,The Promise,Pop/Rock,data/lyrics/merge_MT0000277633.txt
merge_MT0000283043,merge,MT0000283043,Heavy Heavy Low Low,"Are You Okay, Kiddo?","Electronic,Pop/Rock",data/lyrics/merge_MT0000283043.txt
merge_MT0000287606,merge,MT0000287606,Rev. Gary Davis,I Am the True Vine,Blues,data/lyrics/merge_MT0000287606.txt
merge_MT0000287921,merge,MT0000287921,Mendeed,Stand as One and Fight for Glory,"International,Pop/Rock",data/lyrics/merge_MT0000287921.txt
merge_MT0000289116,merge,MT0000289116,Hank Williams,I Can't Help It (If I'm Still in Love with You),Country,data/lyrics/merge_MT0000289116.txt
merge_MT0000292000,merge,MT0000292000,112,Love Me,R&B,data/lyrics/merge_MT0000292000.txt
merge_MT0000293345,merge,MT0000293345,Queensr�che,I Will Remember,Pop/Rock,data/lyrics/merge_MT0000293345.txt
merge_MT0000299291,merge,MT0000299291,Client,Heartland,"Electronic,Pop/Rock",data/lyrics/merge_MT0000299291.txt
merge_MT0000310204,merge,MT0000310204,Marvin Gaye,Joy,R&B,data/lyrics/merge_MT0000310204.txt
merge_MT0000312152,merge,MT0000312152,Johnny Cash,Guess Things Happen That Way,"Country,Pop/Rock",data/lyrics/merge_MT0000312152.txt
merge_MT0000315363,merge,MT0000315363,Chuck Berry,Nadine,Pop/Rock,data/lyrics/merge_MT0000315363.txt
merge_MT0000315392,merge,MT0000315392,Michael Franks,When You Smiled At Me,"Jazz,Vocal",data/lyrics/merge_MT0000315392.txt
merge_MT0000316110,merge,MT0000316110,KMFDM,Don't Blow Your Top,"Electronic,Pop/Rock",data/lyrics/merge_MT0000316110.txt
merge_MT0000318206,merge,MT0000318206,Killswitch Engage,Unbroken,Pop/Rock,data/lyrics/merge_MT0000318206.txt
merge_MT0000318279,merge,MT0000318279,Tony Bennett,Stella by Starlight,"Jazz,Vocal",data/lyrics/merge_MT0000318279.txt
merge_MT0000320757,merge,MT0000320757,The Everly Brothers,So Lonely,"Country,Pop/Rock",data/lyrics/merge_MT0000320757.txt
merge_MT0000321394,merge,MT0000321394,Discharge,Does This System Work,Pop/Rock,data/lyrics/merge_MT0000321394.txt
merge_MT0000321824,merge,MT0000321824,Jackie Wilson,Each Time (I Love You More),"Electronic,Pop/Rock",data/lyrics/merge_MT0000321824.txt
merge_MT0000325093,merge,MT0000325093,Jennifer Lopez,Waiting for Tonight,"Electronic,Latin,Pop/Rock,R&B",data/lyrics/merge_MT0000325093.txt
merge_MT0000335310,merge,MT0000335310,Burl Ives,A Holly Jolly Christmas,"Folk,Holiday",data/lyrics/merge_MT0000335310.txt
merge_MT0000348553,merge,MT0000348553,The Kingston Trio,Scotch & Soda,Folk,data/lyrics/merge_MT0000348553.txt
merge_MT0000353361,merge,MT0000353361,George Jones,Southern California,Country,data/lyrics/merge_MT0000353361.txt
merge_MT0000369188,merge,MT0000369188,The Easybeats,Land of Make Believe,Pop/Rock,data/lyrics/merge_MT0000369188.txt
merge_MT0000370694,merge,MT0000370694,Mississippi John Hurt,Shortnin' Bread,Blues,data/lyrics/merge_MT0000370694.txt
merge_MT0000380307,merge,MT0000380307,Dean Martin,Canadian Sunset,Vocal,data/lyrics/merge_MT0000380307.txt
merge_MT0000380971,merge,MT0000380971,Tom Waits,When You Ain't Got Nobody,Pop/Rock,data/lyrics/merge_MT0000380971.txt
merge_MT0000391566,merge,MT0000391566,Brian Eno,Empty Landscape,Electronic,data/lyrics/merge_MT0000391566.txt
merge_MT0000398595,merge,MT0000398595,Sam Cooke,Touch the Hem of His Garment,R&B,data/lyrics/merge_MT0000398595.txt
merge_MT0000408441,merge,MT0000408441,Lightnin' Hopkins,Give Me Back That Wig (Wig Wearing Woman),Blues,data/lyrics/merge_MT0000408441.txt
merge_MT0000409922,merge,MT0000409922,The Smashing Pumpkins,Crush,Pop/Rock,data/lyrics/merge_MT0000409922.txt
merge_MT0000419956,merge,MT0000419956,The Oppressed,Victims,Pop/Rock,data/lyrics/merge_MT0000419956.txt
merge_MT0000421504,merge,MT0000421504,Jim Nabors,More,"Pop/Rock,Vocal",data/lyrics/merge_MT0000421504.txt
merge_MT0000425270,merge,MT0000425270,Ice Cube,How to Survive in South Central,Rap,data/lyrics/merge_MT0000425270.txt
merge_MT0000426880,merge,MT0000426880,t.A.T.u.,Not Gonna Get Us,Electronic,data/lyrics/merge_MT0000426880.txt
merge_MT0000436815,merge,MT0000436815,Jars of Clay,Love Song for a Savior,Religious,data/lyrics/merge_MT0000436815.txt
merge_MT0000441552,merge,MT0000441552,Gatsbys American Dream,Station 5: The Pearl,Pop/Rock,data/lyrics/merge_MT0000441552.txt
merge_MT0000446304,merge,MT0000446304,Michael Franks,Why Spring Ain't Here,"Jazz,Vocal",data/lyrics/merge_MT0000446304.txt
merge_MT0000447539,merge,MT0000447539,Elvis Presley,O Come All Ye Faithful,,data/lyrics/merge_MT0000447539.txt
merge_MT0000456939,merge,MT0000456939,Blindside,Come to Rest,"Electronic,International,Pop/Rock,Religious",data/lyrics/merge_MT0000456939.txt
merge_MT0000460480,merge,MT0000460480,Frank Sinatra,Isle of Capri,"Jazz,Vocal",data/lyrics/merge_MT0000460480.txt
merge_MT0000463371,merge,MT0000463371,Slayer,Necrophiliac,Pop/Rock,data/lyrics/merge_MT0000463371.txt
